IsTarget,Child,Wiki,Sentiment,Morphological,WordNet,Word2Vec
False,True,False,True,0.2,0.36,0.394617071977142
False,True,True,True,0.5,0.5,0.239306953000169
False,True,True,True,0,0.4,0.343018295849249
False,True,False,True,0.166666666666667,0.2380952,0.742540231374373
False,True,True,True,0,0,0.211175269815881
False,False,True,False,1,1,0.818422016754822
False,False,False,True,0,0,0.422522649810123
False,False,False,True,0,0,0.298478081201336
False,False,True,True,0,0,0.337970611214332
False,True,False,False,0.4,0.325,0.834909388365953
False,True,True,False,0,0,0.223679825665389
True,False,False,False,0.75,0.5,0.803301623396668
False,False,True,False,0,0,0.251799998962802
False,False,True,False,1,1,0.468319888270043
True,True,True,False,0.5,0.5,0.713185678009094
False,False,False,False,0.333333333333333,0,0.209751354662951
False,False,False,False,0,0,0.313673721249556
True,True,False,False,0.333333333333333,0.3333333,0.758206968015666
False,True,True,False,0,0,0.198076194727232
True,False,False,False,0.5,0.5,0.781897422923682
False,False,True,False,1,1,0.818422016754822
False,False,True,False,0,0,0.346740816626844
True,True,False,False,0.666666666666667,0.3333333,0.724371384030516
False,True,True,False,0,0.3333333,0.355429670908335
False,False,True,False,0,0,0.343983042012907
False,False,True,False,0,0,0.237456167405371
False,False,True,False,0,0,0.256400612846493
True,True,True,False,1,1,0.818422016754822
False,True,False,True,0.2,0.2,0.244705845733527
False,True,True,True,0.5,0.5,0.145043419075378
False,False,True,True,0,0,0.211170028842993
True,True,True,False,1,1,0.818422016754822
False,True,True,False,0,0,0.232007507942814
True,True,True,False,1,1,0.818422016754822
False,False,False,True,0,0,0.379681176871267
False,False,True,False,0,0,0.229316773600299
False,False,False,True,0,0,0.310485833845687
True,True,False,True,0.333333333333333,0.3333333,0.649571501808779
False,False,True,False,0,0,0.232007507942814
False,True,False,True,0.2,0.2,0.726332809647015
True,True,False,True,0.333333333333333,0.3333333,0.63496678633427
False,True,False,False,0,0,0.317682339758632
False,True,True,False,0,0,0.28813062245477
False,False,True,False,0,0,0.213945494175699
False,True,True,True,0.5,0.5,0.670772320377422
True,True,True,False,0.5,0.5,0.675864524997183
False,True,False,True,0.0769230769230769,0.0989011,0.66545958273915
False,True,True,False,0,0,0.229316773600299
False,False,False,True,0.1,0.1285714,0.68131410389314
False,False,True,True,0.5,0.6428571,0.684901835500267
False,False,False,True,0,0,0.445513179132174
False,False,True,True,0,0,0.333254951314437
False,False,False,False,0,0,0.365236825982903
True,True,False,False,0.333333333333333,0.3333333,0.716994459911159
False,True,False,True,0.2,0.275,0.60501250155155
False,True,False,True,0.25,0.25,0.595896180427331
False,False,True,True,0,0,0.250123876495247
False,False,True,False,0,0,0.330696318104374
True,True,False,True,0.333333333333333,0.3333333,0.716994459911159
False,True,False,True,0.142857142857143,0.1428571,0.570368440312445
False,True,False,True,0,0,0.278957889734807
False,False,False,False,0.333333333333333,0.3333333,0.643244177818415
True,True,True,False,1,1,0.818422016754822
False,True,False,False,0.333333333333333,0.3333333,0.198076194727232
False,False,False,False,0,0,0.504209682147262
False,False,True,False,0,0,0.453849985924867
False,False,True,False,0,0,0.251799998962802
False,False,True,False,0,0,0.453849985924867
False,False,True,True,0,0,0.350722952508858
False,False,True,True,0,0,0.32847192201882
True,True,True,False,1,1,0.818422016754822
False,False,True,False,0,0,0.232007507942814
False,False,False,False,0.5,0.5,0.525812416527514
True,True,True,False,1,1,0.818422016754822
False,True,True,False,0,0,0.232007507942814
False,True,False,False,0.333333333333333,0.3333333,0.280704254440118
False,True,True,False,0,0,0.204413225119398
True,True,True,False,0,0,0.473905367902819
True,True,False,True,0.428571428571429,0.4761905,0.856556169049758
False,True,False,True,0,0,0.266533473998018
False,False,True,False,0.666666666666667,0.3333333,0.79477529190865
False,False,True,True,0.5,0.5,0.438744204500236
False,False,True,False,1,1,0.818422016754822
True,True,False,False,0.4,0.4,0.883595122584359
False,True,False,False,0,0,0.473933960369337
False,False,True,False,1,1,0.818422016754822
False,True,False,False,0.2,0.2,0.669207826608575
False,True,True,False,0,0,0.251762071336058
False,False,True,False,0.5,0.5,0.682115213031994
True,True,False,False,0.4,0.4,0.804544706011444
False,True,True,False,0,0,0.264145385417131
False,False,True,False,1,1,0.818422016754822
False,True,True,True,0,0,0.33774227982975
True,True,True,False,0.5,0.5,0.675864524997183
False,True,False,False,0,0,0.411495551218182
False,True,True,False,0,0,0.239756000725812
False,False,True,False,0,0,0.369228842434312
True,True,False,True,0.166666666666667,0.1666667,0.631168981549901
False,True,False,True,0,0,0.259181037667705
False,False,True,False,0.5,0.5,0.675864524997183
False,True,False,False,0.2,0.2,0.352634823351185
False,True,True,False,0.5,0.5,0.126271142184145
False,False,True,False,0,0,0.345818388729802
False,True,False,True,0.4,0.4,0.779382845801369
False,True,True,True,0,0,0.210122851574534
True,False,True,False,1,1,0.818422016754822
False,False,True,True,0,0,0.369228842434312
True,True,False,True,0.2,0.3714286,0.745762638999645
False,True,True,True,0,0.2857143,0.320186608548796
False,True,True,True,0,0.4285714,0.320186608548796
False,True,True,True,0.333333333333333,0.4761905,0.773078778656314
False,True,True,False,0,0,0.225102686210007
False,True,True,True,0.5,0.7142857,0.812351620031749
False,True,True,True,0,0.8571429,0.222757587139881
False,False,True,False,1,1,0.818422016754822
False,True,False,False,0,0,0.313780212467377
False,True,True,False,0,0,0.279142975033128
False,False,True,False,0,0,0.255617979238372
False,True,True,True,0,0,0.391312663660103
False,True,True,True,0.5,0.5,0.61355100121769
True,True,True,True,1,1,0.818422016754822
False,True,True,True,1,1,0.468319888270043
False,True,True,True,0,0,0.472611182587186
False,True,True,True,0,0,0.369228842434312
False,False,True,False,0,0,0.345519078704746
True,True,True,True,0.5,0.5,0.693108114258958
False,True,True,True,0,0,0.346740816626844
True,True,True,True,0.5,0.5,0.693108114258958
False,True,False,True,0,0,0.294578888456162
False,True,False,True,0.181818181818182,0.1818182,0.581577512095207
True,True,False,True,0.5,0.4166667,0.644940411574983
False,False,False,True,0,0.05555556,0.38992244188757
False,False,True,False,0,0.3333333,0.13925221593548
False,False,False,True,0,0,0.399620449016339
False,True,False,True,0.25,0.5,0.36676521346664
True,True,True,False,1,1,0.818422016754822
False,True,False,True,0.2,0.2,0.244705845733527
False,True,True,True,0.5,0.5,0.145043419075378
False,False,True,True,0,0,0.211170028842993
True,True,True,True,1,1,0.818422016754822
False,False,True,True,0,0,0.444418518339239
False,False,True,True,0,0,0.221992950372327
True,True,True,False,1,1,0.818422016754822
False,True,True,False,1,1,0.580636571352159
False,True,False,True,0.0909090909090909,0.09090909,0.533682586965811
False,False,True,True,0,0,0.445880872163288
False,False,True,False,0,0,0.148342940932452
False,True,True,True,0,0,0.212607810054176
True,True,False,False,0.375,0.4166667,0.804789533993248
False,True,True,False,0.5,0.5,0.703769560554269
True,True,False,False,0.4,0.4666666,0.769484429237939
False,True,True,False,0,0.1666667,0.248849237162861
False,False,True,False,1,1,0.818422016754822
False,True,False,True,0.166666666666667,0.1666667,0.621486233495987
False,True,True,True,1,1,0.818422016754822
False,False,False,True,0,0,0.317262736103221
False,True,True,False,0,0,0.374359884976259
False,False,False,True,0.157894736842105,0.2,0.721291492702893
False,False,True,True,0,0,0.289520529297205
True,False,False,False,0.666666666666667,0.6666667,0.855741009145624
False,False,False,False,0,0.06666667,0.466450596898365
False,False,False,False,0,0.1333333,0.430430463254968
False,False,True,False,0,0.4,0.299247721344124
False,False,False,False,0,0,0.350490110017896
False,False,False,False,0,0,0.415135972893861
False,False,True,False,0,0,0.234370058368681
False,False,False,False,0,0,0.349299633102566
True,True,False,False,0.4,0.4,0.664923991866747
False,True,False,False,0,0,0.349518408728866
False,True,True,False,0,0,0.256225999708423
False,False,True,False,0,0,0.307037449443736
True,True,False,True,0,0,0.415686150139006
False,True,True,True,0,0,0.304786350569355
False,False,True,True,0,0,0.348279648846091
False,True,False,True,0,0.08333334,0.478855323876487
False,True,True,True,0,0,0.311402072141993
False,True,True,True,0,0,0.379144281436707
False,True,True,False,0,0,0.518710559699256
False,True,False,False,0.25,0.3055556,0.718034269906011
False,True,True,False,1,1,0.818422016754822
False,False,False,False,0.125,0.2083333,0.454701698493566
False,False,True,False,0,0,0.227603757824092
False,False,False,False,0.2,0.3333333,0.456095299499675
False,False,False,False,0.333333333333333,0.5555556,0.372005764741514
False,False,True,False,0,0,0.398536757417365
False,True,True,False,1,0,0.414901845670353
False,False,False,True,0,0,0.31656728604883
False,False,False,True,0,0,0.549833667646489
False,False,False,True,0,0,0.34051284108258
False,False,False,True,0,0,0.525147436878387
False,False,True,True,0,0,0.288080803749549
False,False,False,True,0,0,0.487075161733389
True,True,True,True,0,0,0.428635280231028
False,True,False,True,0,0,0.20229555218579
False,True,False,False,0,0,0.487636232234346
False,True,True,True,1,1,0
False,False,True,False,0,0,0.143910831490058
True,True,False,True,0.333333333333333,0.3333333,0.685104745769703
False,True,True,False,0,0,0.172687063796908
False,True,False,False,0,0,0.418213950411303
True,True,False,True,0.5,0.5,0.172687063796908
True,True,False,True,0.5,0.5,0.393904043447394
False,True,True,False,0,0,0.291710095766835
False,True,False,False,0.2,0.2,0.606472128359853
False,True,False,False,0,0,0.418781776126796
False,False,True,False,1,1,0.588759865747991
True,True,True,True,0,0,0.435832452570367
False,False,True,False,0,0,0.313178499235452
False,False,False,False,0,0,0.166885449180681
True,True,False,False,0.166666666666667,0,0.489242800561596
False,True,True,False,0,0,0.24242666042318
False,False,False,False,0.333333333333333,0,0.477007820887555
False,False,True,False,0,0,0.308630632367708
False,False,True,False,1,0,0.414901845670353
False,True,False,True,0.142857142857143,0.1428571,0.575923317064234
False,True,False,True,0,0,0.353738561943127
False,False,True,True,0,0,0.461000621260895
True,True,False,False,0.333333333333333,0,0.589406433624722
False,True,False,False,0.0769230769230769,0,0.533098147178414
False,True,True,False,0,0,0.0245887890034516
False,False,False,False,0.0909090909090909,0,0.545403532089425
False,False,False,False,0,0,0.421419591809537
False,False,False,False,0,0,0.175640987996874
False,False,True,False,0,0,0.0864489286636945
False,False,True,False,0,0,0.177496104746276
False,False,True,False,0.5,0,0.515352809503203
False,True,True,True,0.333333333333333,0,0.308047832609434
True,True,True,False,0,0,0.601862609464891
False,True,True,False,0,0,0.111250807809464
False,False,False,False,0,0,0.586488655700439
False,False,True,False,0,0,0.234852188168725
False,False,False,False,0,0,0.573219179781326
False,False,True,False,0,0,0.478731275547213
False,False,True,False,0,0,0.428700686076709
False,False,False,False,0,0,0.579853569347834
False,False,False,False,0,0,0.544051840136478
False,False,True,False,0,0,0.409294922065003
False,False,True,False,0,0,0.211614766016296
False,False,True,False,0,0,0.414572842906629
True,True,True,False,1,0,0.414901845670353
False,True,True,False,0,0,0.272112138423916
False,False,False,False,0,0,0.282870857021473
False,False,False,False,0,0,0.474881308984425
False,False,True,False,0,0,0.167417018318234
False,False,True,False,0,0,0.4709470970917
True,True,False,False,0.5,0.25,0.749644931525243
False,True,False,False,0.25,0.25,0.5708010649327
False,True,True,False,0,0,0.229970600486935
False,False,True,False,1,1,0.588759865747991
False,True,True,False,0,0,0.115554899907367
False,True,True,True,0,0,0.331580976743521
True,True,True,True,0.25,0,0.607438982075247
False,True,True,False,0,0,0.111250807809464
False,False,False,True,0,0,0.586488655700439
False,False,True,True,0,0,0.234852188168725
False,False,False,False,0,0,0.573219179781326
False,False,True,False,0,0,0.478731275547213
False,False,True,False,0,0,0.428700686076709
False,False,False,True,0,0,0.579853569347834
False,False,False,False,0,0,0.544051840136478
False,False,True,True,0,0,0.409294922065003
False,False,True,True,0,0,0.211614766016296
False,False,True,False,0,0,0.414572842906629
False,True,False,True,0.166666666666667,0,0.498739678657391
False,True,True,True,0,0,0.119358043988583
False,False,False,False,0.25,0,0.491505815546573
False,False,True,False,0,0,0.083755021810798
False,False,True,False,0.5,0,0.515352809503203
True,True,False,True,0,0,0.429820776500732
False,True,False,False,0,0,0.528317340166917
False,True,False,False,0,0,0.264673411123736
False,True,True,False,0,0,0.160268023582468
False,False,True,False,0,0,0.244867458774912
True,True,True,False,0,0,0.206401271571569
False,True,False,False,0.2,0.2,0.684689656988262
False,True,True,False,0,0,0.478423301804988
False,True,True,False,0,0,0.519640556302828
True,True,True,False,0,0,0.553638187388462
False,True,False,False,0,0,0.199476197975146
False,False,True,True,0,0,0.405339954265351
True,True,False,True,0,0,0.421323235484887
False,True,False,True,0,0,0.273800346036904
False,False,False,True,0,0,0.412028606535245
False,True,True,False,0,0,0.147852684758419
False,False,False,True,0,0,0.432310353381002
False,False,True,True,0,0,0.236002555760411
False,False,False,True,0,0,0.432169032120743
False,False,False,True,0,0,0.141008588051128
False,False,False,True,0,0,0.474399749182495
False,False,True,False,0,0,0.462528134829629
False,False,False,True,0,0,0.3807903525711
False,False,True,True,0,0,0.140443108014113
False,False,True,True,0,0,0.394334350907832
False,True,False,True,0,0,0.537325192429006
False,True,True,True,0,0,0.469344363869905
False,False,True,False,0,0,0.312406505947743
True,True,False,True,0,0,0.341258921726735
False,True,True,True,0,0,0.308630632367708
False,False,True,False,0,0,0.199401802516865
True,True,False,False,0,0,0.435967020251995
False,True,True,False,0,0,0.119358043988583
True,False,False,False,0,0,0.42115932421296
False,False,True,False,0,0,0.312406505947743
False,False,False,False,0,0,0.341108187918724
True,True,True,True,0,0,0.534393916847555
False,True,False,True,0,0,0.414572872720214
False,False,True,True,0,0,0.186556758945157
False,True,False,False,0,0,0.414586851165009
True,True,False,False,0.1,0.18,0.625375817974023
False,True,False,False,0,0,0.448947572889086
False,False,False,False,0.2,0.36,0.617791392989694
False,False,True,False,0,0.8,0.325888557152209
False,False,True,False,0.333333333333333,0.3333333,0.549637857253221
False,True,False,False,0,0,0.312369333862466
False,False,True,False,0,0,0.180187472282217
False,True,True,False,0,0,0.277175879496822
True,True,False,False,0,0.2,0.52506469619279
False,True,True,True,0,0,0.410729449346054
False,True,True,True,0,0,0.199552946048732
False,False,True,True,0,0,0.393703173992356
False,False,False,True,0,0,0.423480216163683
True,True,False,False,0,0,0.387465819658981
False,True,True,False,0,0,0.192470884859875
False,False,True,False,0,0,0.435832452570367
False,True,True,False,0,0,0.219025789794498
True,True,False,True,0.333333333333333,0.3333333,0.393904043447394
False,True,False,True,0,0,0.406103674570198
False,True,True,True,0,0,0.177290977501195
False,True,True,True,0,0,0.408300118266854
False,True,False,True,0,0,0.543377935193294
True,True,False,True,0,0,0.57526619608948
False,False,True,True,0,0,0.478731275547213
False,False,True,False,0,0,0.199401802516865
False,False,False,True,0,0.4,0.304442162789986
False,False,False,True,0,0,0.365257989036344
False,True,True,True,0.333333333333333,0,0.308047832609434
True,True,True,False,0,0,0.494809525621259
False,True,True,False,0,0,0.111250807809464
False,False,False,False,0,0,0.586488655700439
False,False,True,False,0,0,0.234852188168725
False,False,False,False,0,0,0.573219179781326
False,False,True,False,0,0,0.478731275547213
False,False,True,False,0,0,0.428700686076709
False,False,False,False,0,0,0.579853569347834
False,False,False,False,0,0,0.544051840136478
False,False,True,False,0,0,0.409294922065003
False,False,True,False,0,0,0.211614766016296
False,False,True,False,0,0,0.414572842906629
True,True,False,False,0,0,0.337766627926501
False,True,False,False,0,0,0.217968606766082
False,False,True,False,0,0,0.318255423271011
False,True,False,True,0,0,0.192853197163674
False,True,False,False,0.5,0.5,0.266996066737404
True,True,True,False,0.25,0,0.543632883453854
False,True,True,False,0,0,0.418252083034017
False,False,True,False,1,0,0.414901845670353
False,True,False,False,0,0,0.475841290343711
False,True,True,False,0,0,0.244867458774912
False,False,True,False,0,0,0.478731275547213
False,True,True,False,0,0,0.206401271571569
False,True,False,False,0,0,0.482439297347037
False,False,True,False,0,0,0.284138090054232
True,True,True,False,0.333333333333333,0.3333333,0.707917405309144
False,True,True,False,0,0,0.172687063796908
False,True,False,False,0.166666666666667,0.1666667,0.537258393426552
False,True,True,False,0,0,0.308630632367708
False,False,True,False,0.333333333333333,0.3333333,0.549637857253221
True,True,True,False,0,0,0.502839136624859
False,True,False,False,0.25,0.25,0.5708010649327
False,True,True,False,0,0,0.229970600486935
False,False,True,False,1,1,0.588759865747991
False,True,True,False,0,0,0.115554899907367
True,True,False,True,0.4,0.4,0.77210341339321
False,True,False,True,0.333333333333333,0.3333333,0.613332051324315
False,False,True,True,1,1,0.588759865747991
False,False,False,True,0,0,0.440760861109526
True,True,True,False,1,0,0.414901845670353
False,True,True,False,0,0,0.197493284372444
False,True,True,False,0,0,0.500811783698127
True,True,False,False,0,0,0.444940944249606
False,True,False,False,0.142857142857143,0.1428571,0.497597537075391
False,True,True,False,0,0,0.459734096019811
False,True,True,False,0.333333333333333,0.3333333,0.446024107787871
False,True,True,False,0,0,0.275199962178355
False,False,True,False,0,0,0.245911925173906
True,True,False,True,0,0.1666667,0.526906568504912
False,True,False,False,0,0,0.404921892825123
False,True,True,False,0,0,0.187054818675203
False,True,True,False,0,0,0.502839136624859
True,True,True,False,0,0,0.435832452570367
False,True,True,False,0,0,0.359050137106089
False,True,False,False,0.25,0.25,0.498669251981572
False,True,True,False,0,0,0.0245887890034516
False,False,True,False,0,0,0.40338966856207
True,True,False,False,0.333333333333333,0.3333333,0.587864706921495
False,True,True,False,0,0,0
False,False,True,False,0,0,0.177496104746276
True,True,True,False,0,0,0.494809525621259
False,False,False,False,0,0,0.345097622409245
False,False,True,False,0,0,0.163905154726943
False,False,True,False,0,0,0.352496516321079
False,True,False,True,0.166666666666667,0.1666667,0.535919785905803
False,True,False,True,0,0,0.346612758247751
False,False,True,True,0,0,0.478731275547213
False,True,False,True,0.142857142857143,0,0.454673284239464
False,False,True,True,0,0,0.133470785561045
False,True,False,False,0.2,0,0.446301990694068
False,True,False,False,0,0,0.25325858455888
True,False,True,False,1,0,0.414901845670353
True,True,True,True,0,0,0.435832452570367
False,True,True,True,0,0,0.459734096019811
False,False,True,False,0,0,0.478731275547213
True,True,True,False,1,0,0.414901845670353
False,True,True,False,0,0,0.123389236576808
False,True,False,True,0,0,0.218966948245662
False,False,True,True,0,0,0.123389236576808
False,False,False,True,0,0,0.271461725169763
False,False,False,False,0.5,0.45,0.643259884850222
False,True,True,True,0,0,0.462528134829629
True,True,False,True,0,0,0.46851387126403
False,True,False,True,0,0,0.365915763940064
False,True,True,True,0,0,0.411174556127827
False,True,True,True,1,1,0.588759865747991
True,True,False,False,0.428571428571429,0.2857143,0.793115726134566
True,True,False,False,0.4,0.2,0.732044630765683
False,False,True,False,1,1,0.588759865747991
False,True,False,False,0,0,0.433871337293909
False,True,False,False,0,0,0.267979809594181
False,False,True,False,0,0,0.392782492828657
False,False,True,False,0,0,0.231640802859647
False,False,True,False,0,0,0.38968601631256
True,True,False,False,0.333333333333333,0.3333333,0.596042297410015
False,True,False,False,0.5,0.5,0.27466129496207
False,False,True,False,0.333333333333333,0.3333333,0.549637857253221
False,True,True,False,0,0,0.459734096019811
True,True,False,True,0.2,0.2,0.180717256986773
False,True,True,True,1,1,0
False,False,True,True,0,0,0.123389236576808
True,True,False,True,0,0,0.572787523132421
False,True,True,True,0,0,0.21407854412676
True,False,False,True,0,0,0.582280875188134
False,False,False,True,0,0,0.456174541426077
False,False,False,True,0,0,0.369950520895678
False,False,True,True,0,0,0.119358043988583
False,False,True,True,0,0,0.353970453872304
False,False,False,True,0,0,0.460467120970993
False,False,False,True,0,0,0.271000556191405
False,False,True,True,0,0,0.405339954265351
True,True,False,True,0.166666666666667,0.1666667,0.233587359081086
False,True,True,True,1,1,0
False,False,True,False,0,0,0.123389236576808
True,True,False,True,0.5,0.5,0.393904043447394
False,True,False,True,0,0,0.443406254380688
False,True,False,True,0,0,0.274826082529899
False,False,True,True,0,0,0.429261023172193
True,True,True,False,0,0,0.478423301804988
False,True,False,False,0,0,0.217027646907811
False,True,True,False,0,0,0.078008757279467
True,True,False,False,0,0,0.449287269513676
False,True,False,False,0,0,0.249340100014342
False,False,False,False,0,0,0.456764612645844
False,False,True,False,0,0,0.308630632367708
False,False,True,False,0,0,0.435832452570367
False,True,False,False,0,0,0.562090949747417
False,True,True,False,0,0,0.236002555760411
False,False,False,False,0,0,0.550028973207553
True,True,False,True,0.181818181818182,0.09090909,0.608920981080617
False,True,False,True,0,0,0.383056078570724
False,False,False,True,0.4,0.2,0.578437908378126
False,False,True,True,1,0,0.414901845670353
False,False,True,True,0.333333333333333,0.3333333,0.549637857253221
False,True,False,True,0,0,0.406103674570198
False,False,True,True,0,0,0.177290977501195
False,True,True,True,0,0,0.408300118266854
True,True,False,False,0.25,0.25,0.421456522655115
False,True,True,False,0,0,0.252752322306993
False,True,False,True,0.2,0.2,0.619249269670667
False,False,True,False,0.5,0.5,0.627095993946752
False,False,False,True,0,0,0.414959894925951
False,False,True,False,0,0,0.393904043447394
False,False,True,True,0,0,0.170693993453049
False,False,False,False,0,0,0.531200629352792
False,True,True,False,0,0,0.206401271571569
False,True,False,True,0,0,0.408901249536202
True,False,True,True,0,0,0.435832452570367
False,False,True,True,0,0,0.30809281795779
True,True,True,False,0,0,0.435832452570367
False,True,True,True,0,0,0.331580976743521
False,True,False,False,0,0,0.318626180159224
False,True,True,False,1,0,0.414901845670353
False,True,True,False,0,0,0.269829396476203
True,True,False,True,0.166666666666667,0.08333334,0.613063217241759
False,True,True,True,0,0,0.21407854412676
True,False,False,True,0.222222222222222,0.1111111,0.61581140065198
False,False,True,False,0,0,0.143910831490058
False,False,False,True,0,0,0.482688164340563
False,False,True,True,0,0,0.308630632367708
False,False,True,True,0,0,0.448120552404953
True,True,False,True,0.0666666666666667,0.06666667,0.574977522179912
False,True,True,True,0.5,0.5,0.627095993946752
False,False,False,True,0,0,0.484821208263468
False,False,False,True,0,0,0.328927981140424
False,False,True,False,0,0,0.478731275547213
False,False,False,True,0,0,0.239335499401546
False,False,True,True,0,0,0.114043673139904
True,True,False,False,0,0,0.545962854538917
False,True,False,True,0,0,0.358502431635951
False,True,False,True,0,0,0.130087129142072
False,False,True,False,0,0,0.426321530703027
False,True,True,False,0,0,0.139252640053393
True,True,False,True,0.0769230769230769,0.07692308,0.538474943271061
False,True,True,True,0,0,0.246073637675149
False,False,False,False,0,0,0.405439283930949
False,False,True,True,0.333333333333333,0.3333333,0.549637857253221
False,True,False,False,0.111111111111111,0.1111111,0.56660037226948
False,True,True,False,0,0,0.419941607856661
False,False,False,False,0.166666666666667,0.1666667,0.523584238423017
False,False,True,False,0,0,0.147791775121328
False,False,True,False,0.25,0.25,0.549637857253221
True,True,False,True,0.111111111111111,0.1111111,0.636019970044068
False,True,True,True,0,0,0.405339954265351
False,False,False,False,0.2,0.2,0.618775441788135
False,False,True,False,0,0,0.435832452570367
False,False,False,False,0,0,0.50745644645586
True,True,False,True,0.5,0.5,0.172687063796908
True,True,False,True,0.5,0.5,0.653502280407492
False,True,False,True,0.5,0.5,0.27466129496207
False,False,True,False,1,1,0.588759865747991
False,True,True,True,0,0,0.408300118266854
False,True,False,True,0,0,0.451510752638837
False,True,True,True,0,0,0
False,False,False,True,0,0,0.458249020057767
False,False,True,False,0,0,0.478423301804988
False,False,False,True,0,0,0.314835166715464
False,False,True,False,0,0,0.435832452570367
False,False,False,True,0,0,0.144687240655815
False,False,False,True,0,0,0.0517306561683048
False,False,True,False,0,0,0.163563535719423
False,True,False,True,0,0,0.182039011411888
True,True,False,True,0.166666666666667,0.1666667,0.402505650066013
False,True,True,True,1,1,0
False,False,False,True,0,0,0.356433105029552
True,True,False,True,0,0.06666667,0.443851751369952
False,True,False,True,0,0,0.20479664759797
False,False,False,False,0,0.1333333,0.516466991710328
False,False,True,False,0,0.8,0.325888557152209
False,False,True,False,0,0,0.540286862804656
False,True,False,False,0,0,0.295110418745224
True,True,False,False,0,0,0.365814670504779
False,True,True,False,0,0,0.140112526328817
False,False,False,False,0,0,0.375277097226364
False,True,True,False,0,0,0.25639312776534
False,True,False,True,0,0,0.312232979984535
False,True,False,True,0,0,0.210514119370525
False,False,True,True,0,0,0.30217355641183
True,True,True,True,0.666666666666667,0.6666667,0.792795405784723
False,True,False,True,0,0,0.406707274086959
False,True,False,True,0,0,0.228594685759122
False,True,True,True,0,0,0.408300118266854
True,True,False,True,0.125,0.1,0.48543663107956
False,True,False,True,0,0,0.317770480461025
False,False,False,False,0.333333333333333,0.2666667,0.501261056268058
False,False,True,False,0,0.8,0.325888557152209
False,False,True,False,1,0,0.414901845670353
False,False,False,True,0,0,0.423575850868592
False,False,False,True,0,0,0.386851694694551
False,False,True,False,0,0,0.291638637984199
True,True,False,True,0.0714285714285714,0.05714286,0.527356023864753
False,True,False,True,0,0,0.247584545754782
False,False,False,True,0.1,0.08,0.553568067983434
False,False,True,False,0,0.8,0.325888557152209
False,False,True,False,1,0,0.414901845670353
False,False,True,True,0,0,0.461000621260895
True,True,False,True,0.2,0.2,0.180717256986773
False,True,True,True,1,1,0
False,False,True,True,0,0,0.123389236576808
True,True,False,True,0.125,0,0.591156903505942
False,True,True,True,0,0,0.166972286988278
True,False,False,False,0.2,0,0.614245589452195
False,False,True,False,0,0,0.517758134944255
False,False,True,False,1,0,0.414901845670353
False,True,True,True,0,0,0.150527540543954
True,True,False,False,0.5,0.5,0.27466129496207
False,True,False,True,0,0,0.290088539286338
False,True,True,False,0,0,0.508433443367022
True,True,False,True,0.333333333333333,0.3333333,0.637287620276321
False,True,True,True,1,1,0
False,False,True,False,0,0,0.143910831490058
False,False,False,True,0.333333333333333,0.3333333,0.646480101919743
False,False,True,False,0,0,0.393904043447394
False,False,True,True,1,1,0.588759865747991
False,True,False,True,0.25,0.25,0.516678678501821
False,True,True,False,0,0,0.365177100339738
False,False,False,True,0.5,0.5,0.443854407353266
False,True,False,True,0,0,0.443954265523045
False,True,False,True,0,0,0.165081507107992
False,False,True,True,0,0,0.459734096019811
True,True,True,True,0,0,0.427056412292631
False,True,False,True,0.25,0,0.522925917660068
False,True,True,True,0,0,0.36445358597156
False,False,True,False,1,0,0.414901845670353
True,True,False,False,0,0,0.296256911231359
False,True,False,False,0.25,0.25,0.276459085999359
False,True,True,False,0,0,0.156371460197859
False,False,True,False,0,0,0.151627490789899
True,True,False,False,0.5,0.25,0.706973805800054
False,True,False,False,0,0.1333333,0.446612051857518
False,True,False,False,0,0.2222222,0.464249360227761
False,False,True,False,0,0,0.21323788222487
True,True,False,False,0,0.06666667,0.518709498740099
False,True,True,False,0,0,0.270576710053493
True,False,False,False,0,0.1111111,0.47434257955243
False,False,False,False,0,0.2222222,0.4158233340468
False,False,True,False,0,0,0.330934967886648
False,False,True,False,0,0,0.273797878822304
False,True,False,False,0,0,0.497397550670791
True,True,True,False,0,0,0.33773794208493
False,False,True,False,0,0,0.336610314768683
False,True,False,False,0,0,0.348811520196526
False,True,True,False,0,0,0.146073269426148
False,True,True,False,0,0,0.312969856200581
True,True,False,False,0.666666666666667,0.3333333,0.689856182965454
False,True,False,True,0.2,0.2,0.280165659111908
False,True,True,True,0,0,0.0726215581846878
False,False,False,True,0,0,0.206195050786902
True,True,True,False,0,0.4,0.37424319541271
False,True,False,False,0.25,0.25,0.542769567021667
False,True,True,False,0.5,0.5,0.565875492949206
False,False,True,False,0,0,0.16196538751108
True,True,False,False,0.111111111111111,0.2888889,0.544322619926098
False,True,True,False,0,0,0.319153915390976
False,False,False,False,0,0.32,0.499368684392494
False,False,True,False,0,0.4,0.50955637187569
False,False,True,False,0,0.4,0.289504509450246
False,True,False,False,0.1,0.1466667,0.509908803570516
False,True,True,False,0,0,0.314781625924714
False,False,False,False,0.166666666666667,0.2444444,0.491103515985177
False,False,True,False,0,0.4,0.50955637187569
False,False,True,False,0.333333333333333,0.2222222,0.264775107682924
True,True,True,False,0.666666666666667,0.3333333,0.742805935193038
False,True,False,True,0,0,0.21522008405759
False,True,False,False,0,0,0.393966441454209
False,False,False,False,0,0,0.278576043539412
